category,correct_at_stop,invalid_rate_at_stop,model,n16_correct,policy_id,question_index,stop_budget
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,291,12
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,292,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,293,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,293,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,294,6
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,295,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,297,2
premature_stop_missed_recovery,False,0.5,histgb,True,histgb_start2_every_sample_selected,298,2
invalid_answer_driven_uncertainty,False,0.5,histgb,True,histgb_start2_every_sample_selected,298,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,299,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,299,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,300,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,302,5
unnecessary_continuation_in_hindsight,False,0.0,histgb,True,histgb_start2_every_sample_selected,302,5
unnecessary_continuation_in_hindsight,False,0.2,histgb,False,histgb_start2_every_sample_selected,303,5
invalid_answer_driven_uncertainty,False,0.2,histgb,False,histgb_start2_every_sample_selected,303,5
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,304,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,305,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,306,8
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,307,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,310,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,311,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,311,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,312,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,313,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,314,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,315,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,315,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,316,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,318,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,319,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,320,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,321,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,322,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,323,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,324,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,325,2
correct_early_stop,True,0.8333333333333334,histgb,True,histgb_start2_every_sample_selected,326,6
invalid_answer_driven_uncertainty,True,0.8333333333333334,histgb,True,histgb_start2_every_sample_selected,326,6
unnecessary_continuation_in_hindsight,False,0.5,histgb,False,histgb_start2_every_sample_selected,327,6
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,327,6
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,328,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,328,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,329,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,330,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,331,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,331,6
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,332,8
unnecessary_continuation_in_hindsight,True,0.6666666666666666,histgb,True,histgb_start2_every_sample_selected,333,3
correct_early_stop,True,0.6666666666666666,histgb,True,histgb_start2_every_sample_selected,333,3
invalid_answer_driven_uncertainty,True,0.6666666666666666,histgb,True,histgb_start2_every_sample_selected,333,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,334,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,335,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,335,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,336,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,337,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,337,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,338,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,339,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,339,6
unnecessary_continuation_in_hindsight,False,1.0,histgb,False,histgb_start2_every_sample_selected,340,16
stable_wrong_despite_max_compute,False,1.0,histgb,False,histgb_start2_every_sample_selected,340,16
invalid_answer_driven_uncertainty,False,1.0,histgb,False,histgb_start2_every_sample_selected,340,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,341,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,342,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,343,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,344,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,345,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,346,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,347,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,348,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,348,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,350,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,352,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,353,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,354,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,355,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,356,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,357,5
unnecessary_continuation_in_hindsight,False,0.0,histgb,True,histgb_start2_every_sample_selected,357,5
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,358,9
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,359,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,360,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,361,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,362,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,363,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,364,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,366,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,367,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,367,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,368,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,370,2
invalid_answer_driven_uncertainty,True,0.1875,histgb,True,histgb_start2_every_sample_selected,371,16
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,373,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,373,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,374,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,375,2
unnecessary_continuation_in_hindsight,True,0.4,histgb,True,histgb_start2_every_sample_selected,376,5
correct_early_stop,True,0.4,histgb,True,histgb_start2_every_sample_selected,376,5
invalid_answer_driven_uncertainty,True,0.4,histgb,True,histgb_start2_every_sample_selected,376,5
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,377,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,377,4
unnecessary_continuation_in_hindsight,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,378,7
correct_early_stop,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,378,7
invalid_answer_driven_uncertainty,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,378,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,379,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,380,2
unnecessary_continuation_in_hindsight,False,0.16666666666666666,histgb,False,histgb_start2_every_sample_selected,381,6
invalid_answer_driven_uncertainty,False,0.16666666666666666,histgb,False,histgb_start2_every_sample_selected,381,6
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,382,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,382,4
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,383,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,383,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,384,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,385,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,386,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,387,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,388,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,388,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,389,8
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,390,10
unnecessary_continuation_in_hindsight,True,0.2,histgb,True,histgb_start2_every_sample_selected,391,5
correct_early_stop,True,0.2,histgb,True,histgb_start2_every_sample_selected,391,5
invalid_answer_driven_uncertainty,True,0.2,histgb,True,histgb_start2_every_sample_selected,391,5
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,393,2
correct_early_stop,True,0.2857142857142857,histgb,True,histgb_start2_every_sample_selected,394,7
invalid_answer_driven_uncertainty,True,0.2857142857142857,histgb,True,histgb_start2_every_sample_selected,394,7
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,395,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,395,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,396,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,397,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,399,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,400,8
invalid_answer_driven_uncertainty,False,0.8333333333333334,histgb,False,histgb_start2_every_sample_selected,401,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,402,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,404,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,405,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,406,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,407,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,407,3
invalid_answer_driven_uncertainty,True,0.875,histgb,True,histgb_start2_every_sample_selected,408,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,409,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,410,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,411,2
stable_wrong_despite_max_compute,False,0.625,histgb,False,histgb_start2_every_sample_selected,412,16
invalid_answer_driven_uncertainty,False,0.625,histgb,False,histgb_start2_every_sample_selected,412,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,413,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,414,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,415,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,416,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,417,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,418,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,418,4
invalid_answer_driven_uncertainty,False,0.8,histgb,False,histgb_start2_every_sample_selected,419,5
unnecessary_continuation_in_hindsight,True,0.3,histgb,True,histgb_start2_every_sample_selected,421,10
correct_early_stop,True,0.3,histgb,True,histgb_start2_every_sample_selected,421,10
invalid_answer_driven_uncertainty,True,0.3,histgb,True,histgb_start2_every_sample_selected,421,10
invalid_answer_driven_uncertainty,False,0.8571428571428571,histgb,False,histgb_start2_every_sample_selected,422,7
correct_early_stop,True,0.0,histgb,False,histgb_start2_every_sample_selected,423,2
regression_avoided,True,0.0,histgb,False,histgb_start2_every_sample_selected,423,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,424,2
correct_early_stop,True,0.07692307692307693,histgb,True,histgb_start2_every_sample_selected,425,13
invalid_answer_driven_uncertainty,True,0.07692307692307693,histgb,True,histgb_start2_every_sample_selected,425,13
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,426,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,427,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,428,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,428,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,429,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,430,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,431,7
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,432,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,433,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,434,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,435,2
correct_early_stop,True,0.5,histgb,True,histgb_start2_every_sample_selected,436,2
invalid_answer_driven_uncertainty,True,0.5,histgb,True,histgb_start2_every_sample_selected,436,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,437,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,438,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,438,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,439,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,439,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,440,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,441,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,442,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,443,2
unnecessary_continuation_in_hindsight,False,0.36363636363636365,histgb,False,histgb_start2_every_sample_selected,444,11
invalid_answer_driven_uncertainty,False,0.36363636363636365,histgb,False,histgb_start2_every_sample_selected,444,11
unnecessary_continuation_in_hindsight,False,0.5,histgb,False,histgb_start2_every_sample_selected,445,16
stable_wrong_despite_max_compute,False,0.5,histgb,False,histgb_start2_every_sample_selected,445,16
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,445,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,446,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,447,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,447,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,448,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,449,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,450,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,451,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,451,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,452,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,453,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,453,4
unnecessary_continuation_in_hindsight,False,1.0,histgb,False,histgb_start2_every_sample_selected,454,16
stable_wrong_despite_max_compute,False,1.0,histgb,False,histgb_start2_every_sample_selected,454,16
invalid_answer_driven_uncertainty,False,1.0,histgb,False,histgb_start2_every_sample_selected,454,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,455,2
unnecessary_continuation_in_hindsight,True,0.2,histgb,True,histgb_start2_every_sample_selected,456,5
correct_early_stop,True,0.2,histgb,True,histgb_start2_every_sample_selected,456,5
invalid_answer_driven_uncertainty,True,0.2,histgb,True,histgb_start2_every_sample_selected,456,5
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,457,2
correct_early_stop,True,0.5,histgb,True,histgb_start2_every_sample_selected,458,2
invalid_answer_driven_uncertainty,True,0.5,histgb,True,histgb_start2_every_sample_selected,458,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,459,2
correct_early_stop,True,0.0,histgb,False,histgb_start2_every_sample_selected,460,2
regression_avoided,True,0.0,histgb,False,histgb_start2_every_sample_selected,460,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,461,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,462,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,463,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,464,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,465,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,466,5
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,467,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,467,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,468,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,469,2
premature_stop_missed_recovery,False,0.75,histgb,True,histgb_start2_every_sample_selected,470,4
invalid_answer_driven_uncertainty,False,0.75,histgb,True,histgb_start2_every_sample_selected,470,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,471,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,472,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,473,4
unnecessary_continuation_in_hindsight,False,0.0,histgb,True,histgb_start2_every_sample_selected,473,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,474,2
invalid_answer_driven_uncertainty,False,0.8888888888888888,histgb,False,histgb_start2_every_sample_selected,475,9
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,476,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,477,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,477,6
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,478,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,479,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,480,2
invalid_answer_driven_uncertainty,False,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,481,6
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,482,7
correct_early_stop,True,0.9285714285714286,histgb,True,histgb_start2_every_sample_selected,483,14
invalid_answer_driven_uncertainty,True,0.9285714285714286,histgb,True,histgb_start2_every_sample_selected,483,14
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,484,2
premature_stop_missed_recovery,False,0.3333333333333333,histgb,True,histgb_start2_every_sample_selected,485,3
unnecessary_continuation_in_hindsight,False,0.3333333333333333,histgb,True,histgb_start2_every_sample_selected,485,3
invalid_answer_driven_uncertainty,False,0.3333333333333333,histgb,True,histgb_start2_every_sample_selected,485,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,486,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,486,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,487,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,488,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,489,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,489,4
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,490,5
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,491,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,492,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,493,2
unnecessary_continuation_in_hindsight,True,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,494,3
correct_early_stop,True,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,494,3
regression_avoided,True,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,494,3
invalid_answer_driven_uncertainty,True,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,494,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,495,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,495,4
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,496,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,496,4
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,497,5
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,498,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,499,2
