correct_at_stop,hybrid_stop_budget,invalid_extraction_driven_uncertainty,invalid_rate_at_stop,margin_missed_recovery_opportunity,margin_stop_budget,margin_to_hybrid_override,n16_correct,plurality_switches_t2_t16,policy_id,premature_stop_with_missed_recovery,primary_category,question_index,regression_avoided,safe_early_stop,stable_wrong_trajectory,stop_budget,successful_hybrid_intervention,unnecessary_continuation,unstable_trajectory
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,268,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,269,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,270,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,271,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,2,simple_entropy,False,unstable_trajectory,272,False,True,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,273,False,True,False,4,False,False,False
False,16,False,0.0,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,274,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,275,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,276,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,277,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,278,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,True,1,simple_entropy,True,premature_stop_with_missed_recovery,279,False,False,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,280,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,3,simple_entropy,False,unnecessary_continuation,281,False,False,False,16,False,True,True
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,282,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,283,False,True,False,2,False,False,False
False,2,True,0.0625,False,2,False,False,3,simple_entropy,False,unnecessary_continuation,284,False,False,False,16,False,True,True
False,4,True,0.75,False,3,True,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,285,False,True,False,4,False,False,False
False,2,True,0.5,False,2,False,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,286,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,287,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,288,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,289,False,True,False,2,False,False,False
True,11,True,0.5,False,11,False,True,0,simple_entropy,False,unnecessary_continuation,290,False,False,False,16,False,True,False
True,16,False,0.0,False,16,False,True,2,simple_entropy,False,unnecessary_continuation,291,False,False,False,16,False,True,True
False,9,True,0.5,False,2,True,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,292,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,293,False,True,False,4,False,False,False
True,6,False,0.0,False,4,True,True,1,simple_entropy,False,safe_early_stop,294,False,True,False,6,False,False,False
False,4,True,0.0625,False,4,False,False,0,simple_entropy,False,unnecessary_continuation,295,False,False,True,16,False,True,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,296,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,297,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,True,3,simple_entropy,True,premature_stop_with_missed_recovery,298,False,False,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,299,False,True,False,4,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,300,False,True,False,2,False,False,False
False,3,False,0.0,False,2,True,False,0,simple_entropy,False,stable_wrong_trajectory,301,False,True,True,2,False,False,False
True,16,True,0.375,False,16,False,True,2,simple_entropy,False,unnecessary_continuation,302,False,False,False,16,False,True,True
False,2,True,0.25,False,2,False,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,303,False,True,True,4,False,False,False
True,4,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,304,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,305,False,True,False,2,False,False,False
False,16,True,0.125,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,306,False,False,False,16,False,True,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,307,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,2,simple_entropy,False,unnecessary_continuation,308,False,False,False,16,False,True,True
False,16,False,0.0,False,16,False,False,3,simple_entropy,False,unnecessary_continuation,309,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,310,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,311,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,312,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,313,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,314,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,315,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,316,False,True,False,2,False,False,False
False,3,False,0.0,False,2,True,False,0,simple_entropy,False,stable_wrong_trajectory,317,False,True,True,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,318,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,319,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,320,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,321,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,322,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,323,False,True,False,2,False,False,False
True,16,True,0.125,False,16,False,True,1,simple_entropy,False,unnecessary_continuation,324,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,325,False,True,False,2,False,False,False
True,4,True,0.75,False,3,True,True,1,simple_entropy,False,invalid_extraction_driven_uncertainty,326,False,True,False,4,False,False,False
False,16,True,0.5,False,2,True,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,327,False,True,True,2,False,False,False
True,4,True,0.0625,False,4,False,True,0,simple_entropy,False,unnecessary_continuation,328,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,329,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,330,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,331,False,True,False,6,False,False,False
True,16,True,0.0625,False,16,False,True,6,simple_entropy,False,unnecessary_continuation,332,False,False,False,16,False,True,True
True,4,True,0.5,False,2,True,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,333,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,334,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,335,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,336,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,337,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,338,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_entropy,False,safe_early_stop,339,False,True,False,6,False,False,False
False,16,True,1.0,False,16,False,False,0,simple_entropy,False,unnecessary_continuation,340,False,False,True,16,False,True,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,341,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,342,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,343,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,344,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,345,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,346,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,347,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,348,False,True,False,4,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,349,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,350,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,351,False,True,True,2,False,False,False
False,14,True,0.5,False,2,True,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,352,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,353,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,354,False,True,False,2,False,False,False
False,16,True,0.125,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,355,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,356,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,1,simple_entropy,False,unnecessary_continuation,357,False,False,False,16,False,True,False
False,16,False,0.0,False,16,False,False,2,simple_entropy,False,unnecessary_continuation,358,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,359,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,360,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,361,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,362,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,363,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,364,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,365,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,366,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,367,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,368,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,1,simple_entropy,False,unnecessary_continuation,369,False,False,False,16,False,True,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,370,False,True,False,2,False,False,False
True,16,True,0.1875,False,16,False,True,5,simple_entropy,False,unnecessary_continuation,371,False,False,False,16,False,True,True
False,16,False,0.0,False,16,False,False,4,simple_entropy,False,unnecessary_continuation,372,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,373,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,374,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,375,False,True,False,2,False,False,False
True,3,True,0.5,False,2,True,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,376,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,377,False,True,False,4,False,False,False
True,4,True,0.14285714285714285,False,4,False,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,378,False,True,False,7,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,379,False,True,False,2,False,False,False
False,16,False,0.0,True,2,True,True,1,simple_entropy,True,premature_stop_with_missed_recovery,380,False,False,False,2,True,False,False
False,16,True,0.125,False,16,False,False,0,simple_entropy,False,unnecessary_continuation,381,False,False,True,16,False,True,False
True,4,False,0.0,False,4,False,True,0,simple_entropy,False,safe_early_stop,382,False,True,False,6,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,383,False,True,False,4,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,384,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,True,1,simple_entropy,True,premature_stop_with_missed_recovery,385,False,False,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,386,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,387,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,3,simple_entropy,False,unnecessary_continuation,388,False,False,False,16,False,True,True
True,16,False,0.0,False,16,False,True,1,simple_entropy,False,unnecessary_continuation,389,False,False,False,16,False,True,False
True,4,False,0.0,False,4,False,True,1,simple_entropy,False,unnecessary_continuation,390,False,False,False,16,False,True,False
True,2,True,0.25,False,2,False,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,391,False,True,False,4,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,392,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,393,False,True,False,2,False,False,False
True,14,True,0.4375,False,14,False,True,1,simple_entropy,False,unnecessary_continuation,394,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,395,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,396,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,397,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,398,False,False,False,16,False,True,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,399,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,6,simple_entropy,False,unnecessary_continuation,400,False,False,False,16,False,True,True
False,6,True,0.8333333333333334,False,6,False,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,401,False,True,False,6,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,402,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,403,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,404,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,405,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,406,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,407,False,True,False,4,False,False,False
True,10,True,0.9,False,10,False,True,1,simple_entropy,False,invalid_extraction_driven_uncertainty,408,False,True,False,10,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,409,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,410,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,411,False,True,False,2,False,False,False
True,16,True,0.75,False,4,True,False,3,simple_entropy,False,regression_avoided,412,True,True,False,4,False,False,True
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,413,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,414,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,415,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,416,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,417,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,418,False,True,False,4,False,False,False
False,16,True,0.75,False,4,True,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,419,False,True,False,4,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,420,False,True,True,2,False,False,False
True,2,True,0.3125,False,2,False,True,0,simple_entropy,False,unnecessary_continuation,421,False,False,False,16,False,True,False
False,7,True,0.8571428571428571,False,7,False,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,422,False,True,False,7,False,False,False
True,2,False,0.0,False,2,False,False,5,simple_entropy,False,regression_avoided,423,True,True,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,424,False,True,False,2,False,False,False
True,16,True,0.0625,False,16,False,True,1,simple_entropy,False,unnecessary_continuation,425,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,426,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,427,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_entropy,False,safe_early_stop,428,False,True,False,15,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,429,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,430,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,4,simple_entropy,False,unnecessary_continuation,431,False,False,False,16,False,True,True
False,16,True,0.5,False,2,True,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,432,False,True,True,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,433,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,434,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,435,False,True,False,2,False,False,False
True,5,True,0.5,False,2,True,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,436,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,437,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,438,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,439,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,440,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,441,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,442,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,443,False,True,False,2,False,False,False
False,3,True,0.5,False,2,True,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,444,False,True,True,4,False,False,False
False,16,True,0.5,False,16,False,False,4,simple_entropy,False,unnecessary_continuation,445,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,446,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_entropy,False,safe_early_stop,447,False,True,False,6,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,448,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,449,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,450,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,451,False,True,False,4,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,452,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,453,False,True,False,4,False,False,False
False,16,True,1.0,False,16,False,False,0,simple_entropy,False,unnecessary_continuation,454,False,False,True,16,False,True,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,455,False,True,False,2,False,False,False
True,2,True,0.25,False,2,False,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,456,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,457,False,True,False,2,False,False,False
True,3,True,0.5,False,2,True,True,0,simple_entropy,False,invalid_extraction_driven_uncertainty,458,False,True,False,2,False,False,False
True,4,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,459,False,True,False,2,False,False,False
False,16,False,0.0,False,4,True,False,3,simple_entropy,False,unnecessary_continuation,460,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,461,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,462,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,463,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,464,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,465,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,3,simple_entropy,False,unnecessary_continuation,466,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,467,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,468,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,469,False,True,False,2,False,False,False
False,4,True,0.75,False,4,False,True,2,simple_entropy,True,premature_stop_with_missed_recovery,470,False,False,False,4,False,False,True
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,471,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,472,False,True,False,2,False,False,False
True,4,True,0.125,False,4,False,True,3,simple_entropy,False,invalid_extraction_driven_uncertainty,473,False,False,False,16,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,474,False,True,False,2,False,False,False
False,16,True,0.8888888888888888,False,9,True,False,1,simple_entropy,False,invalid_extraction_driven_uncertainty,475,False,True,False,9,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,476,False,True,False,2,False,False,False
True,10,False,0.0,False,10,False,True,0,simple_entropy,False,unnecessary_continuation,477,False,False,False,16,False,True,False
False,2,False,0.0,False,2,False,False,0,simple_entropy,False,stable_wrong_trajectory,478,False,True,True,4,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,479,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,480,False,True,False,2,False,False,False
False,16,True,0.3125,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,481,False,False,False,16,False,True,False
True,16,True,0.0625,False,16,False,True,2,simple_entropy,False,unnecessary_continuation,482,False,False,False,16,False,True,True
True,15,True,0.9285714285714286,False,14,True,True,1,simple_entropy,False,invalid_extraction_driven_uncertainty,483,False,True,False,14,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,484,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,True,1,simple_entropy,True,premature_stop_with_missed_recovery,485,False,False,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_entropy,False,safe_early_stop,486,False,True,False,6,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,487,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,488,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,489,False,True,False,4,False,False,False
False,16,True,0.125,False,16,False,False,0,simple_entropy,False,unnecessary_continuation,490,False,False,True,16,False,True,False
False,16,False,0.0,False,16,False,False,2,simple_entropy,False,unnecessary_continuation,491,False,False,False,16,False,True,True
True,3,False,0.0,False,2,True,True,0,simple_entropy,False,safe_early_stop,492,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,493,False,True,False,2,False,False,False
True,16,True,0.5,False,2,True,False,1,simple_entropy,False,regression_avoided,494,True,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,495,False,True,False,4,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,496,False,True,False,4,False,False,False
False,16,False,0.0,False,16,False,False,1,simple_entropy,False,unnecessary_continuation,497,False,False,False,16,False,True,False
False,2,True,0.5,False,2,False,False,0,simple_entropy,False,invalid_extraction_driven_uncertainty,498,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_entropy,False,safe_early_stop,499,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,0,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,1,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,2,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,3,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,4,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,5,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,6,False,True,False,2,False,False,False
False,10,False,0.0,False,10,False,True,1,simple_stability,True,premature_stop_with_missed_recovery,7,False,False,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,8,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,4,simple_stability,False,unstable_trajectory,9,False,True,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,10,False,True,False,2,False,False,False
False,16,True,0.3333333333333333,False,2,True,False,0,simple_stability,False,invalid_extraction_driven_uncertainty,11,False,True,True,3,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,12,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,13,False,True,False,2,False,False,False
False,4,False,0.0,False,4,False,False,0,simple_stability,False,stable_wrong_trajectory,14,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,15,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,16,False,True,False,2,False,False,False
False,4,False,0.0,False,4,False,False,6,simple_stability,False,unstable_trajectory,17,False,True,False,2,False,False,True
True,2,False,0.0,False,2,False,False,3,simple_stability,False,regression_avoided,18,True,True,False,5,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,19,False,True,False,2,False,False,False
