question_index,prefix,plurality_vote_key,plurality_correct,valid_answers,consensus,answer_entropy,vote_margin,unique_answers,answer_stability,invalid_extraction_rate,cumulative_output_tokens,delta_consensus,delta_entropy,delta_vote_margin,plurality_changed_previous_step,plurality_switches_so_far,longest_stable_streak_so_far,top_two_count_gap,recent_current_plurality_support,answer_change_risk,missed_recovery_risk,regression_risk,safe_stop,unsafe_stop
369,9,sympy:144,0,9,0.6666666666666666,0.8486855577264172,0.4444444444444444,3,5,0.0,2796,-0.08333333333333337,0.2863504131076089,-0.05555555555555558,0,1,5,4,0.6666666666666666,0,0,0,1,0
369,10,sympy:144,0,10,0.6,1.0888999753452238,0.4,4,6,0.0,3091,-0.06666666666666665,0.24021441761880657,-0.0444444444444444,0,1,6,4,0.3333333333333333,0,0,0,1,0
369,11,sympy:144,0,11,0.6363636363636364,1.0335620542068176,0.45454545454545453,4,7,0.0,3413,0.036363636363636376,-0.05533792113840619,0.05454545454545451,0,1,7,5,0.3333333333333333,0,0,0,1,0
369,12,sympy:144,0,12,0.5833333333333334,1.2342678660790767,0.4166666666666667,5,8,0.0,3761,-0.05303030303030298,0.2007058118722591,-0.037878787878787845,0,1,8,5,0.3333333333333333,0,0,0,1,0
369,13,sympy:144,0,13,0.6153846153846154,1.1786549963416462,0.46153846153846156,5,9,0.0,4079,0.03205128205128205,-0.055612869737430515,0.04487179487179488,0,1,9,6,0.6666666666666666,0,0,0,1,0
369,14,sympy:144,0,14,0.5714285714285714,1.2153881010836147,0.35714285714285715,5,10,0.0,4388,-0.04395604395604402,0.03673310474196856,-0.10439560439560441,0,1,10,5,0.3333333333333333,0,0,0,1,0
369,15,sympy:144,0,15,0.6,1.1699929969668565,0.4,5,11,0.0,4688,0.02857142857142858,-0.04539510411675818,0.04285714285714287,0,1,11,6,0.6666666666666666,0,0,0,1,0
369,16,sympy:144,0,16,0.5625,1.190076307208185,0.3125,5,12,0.0,5002,-0.03749999999999998,0.020083310241328478,-0.08750000000000002,0,1,12,5,0.3333333333333333,0,0,0,1,0
370,1,sympy:-41,1,1,1.0,-0.0,1.0,1,1,0.0,432,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
370,2,sympy:-41,1,2,1.0,-0.0,1.0,1,2,0.0,808,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
370,3,sympy:-41,1,3,1.0,-0.0,1.0,1,3,0.0,1302,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
370,4,sympy:-41,1,4,1.0,-0.0,1.0,1,4,0.0,1659,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
370,5,sympy:-41,1,5,1.0,-0.0,1.0,1,5,0.0,2014,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
370,6,sympy:-41,1,6,1.0,-0.0,1.0,1,6,0.0,2253,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
370,7,sympy:-41,1,7,1.0,-0.0,1.0,1,7,0.0,2564,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
370,8,sympy:-41,1,8,1.0,-0.0,1.0,1,8,0.0,2921,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
370,9,sympy:-41,1,9,1.0,-0.0,1.0,1,9,0.0,3277,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
370,10,sympy:-41,1,10,1.0,-0.0,1.0,1,10,0.0,3530,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
370,11,sympy:-41,1,11,1.0,-0.0,1.0,1,11,0.0,3715,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
370,12,sympy:-41,1,12,1.0,-0.0,1.0,1,12,0.0,4106,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
370,13,sympy:-41,1,13,1.0,-0.0,1.0,1,13,0.0,4538,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
370,14,sympy:-41,1,14,1.0,-0.0,1.0,1,14,0.0,4902,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
370,15,sympy:-41,1,15,1.0,-0.0,1.0,1,15,0.0,5359,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
370,16,sympy:-41,1,16,1.0,-0.0,1.0,1,16,0.0,5644,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
371,1,sympy:9,0,1,1.0,-0.0,1.0,1,1,0.0,911,0.0,0.0,0.0,0,0,1,1,1.0,1,1,0,0,1
371,2,sympy:9,0,2,0.5,0.6931471805599453,0.0,2,2,0.0,1746,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,1,1,0,0,1
371,3,sympy:9,0,2,0.5,0.6931471805599453,0.0,2,3,0.3333333333333333,2770,0.0,0.0,0.0,0,0,3,0,0.5,1,1,0,0,1
371,4,sympy:9,0,3,0.3333333333333333,1.0986122886681096,0.0,3,4,0.25,3368,-0.16666666666666669,0.4054651081081643,0.0,0,0,4,0,0.0,1,1,0,0,1
371,5,sympy:17,1,4,0.5,1.0397207708399179,0.25,3,1,0.2,4170,0.16666666666666669,-0.058891517828191686,0.25,1,1,4,1,1.0,0,0,0,1,0
371,6,sympy:17,1,5,0.4,1.3321790402101223,0.2,4,2,0.16666666666666666,5060,-0.09999999999999998,0.29245826937020447,-0.04999999999999999,0,1,4,1,0.6666666666666666,0,0,0,1,0
371,7,sympy:17,1,6,0.5,1.242453324894,0.3333333333333333,4,3,0.14285714285714285,5840,0.09999999999999998,-0.08972571531612239,0.1333333333333333,0,1,4,2,0.6666666666666666,0,0,0,1,0
371,8,sympy:17,1,6,0.5,1.242453324894,0.3333333333333333,4,4,0.25,6864,0.0,0.0,0.0,0,1,4,2,0.5,0,0,0,1,0
371,9,sympy:17,1,7,0.42857142857142855,1.277034259466139,0.14285714285714285,4,5,0.2222222222222222,7735,-0.07142857142857145,0.034580934572139066,-0.19047619047619047,0,1,5,1,0.5,0,0,0,1,0
371,10,sympy:9,0,8,0.375,1.2554823251787535,0.0,4,1,0.2,8493,-0.05357142857142855,-0.021551934287385555,-0.14285714285714285,1,2,5,0,1.0,1,1,0,0,1
371,11,sympy:9,0,9,0.3333333333333333,1.464816384890813,0.0,5,2,0.18181818181818182,9495,-0.041666666666666685,0.20933405971205943,0.0,0,2,5,0,0.6666666666666666,1,1,0,0,1
371,12,sympy:17,1,10,0.4,1.4184836619456564,0.1,5,1,0.16666666666666666,10200,0.06666666666666671,-0.046332722945156446,0.1,1,3,5,1,0.3333333333333333,0,0,0,1,0
371,13,sympy:9,0,11,0.36363636363636365,1.3896811919839047,0.0,5,1,0.15384615384615385,10972,-0.036363636363636376,-0.02880246996175173,-0.1,1,4,5,0,0.3333333333333333,1,1,0,0,1
371,14,sympy:17,1,12,0.4166666666666667,1.3522093992338282,0.08333333333333333,5,1,0.14285714285714285,11756,0.05303030303030304,-0.037471792750076505,0.08333333333333333,1,5,5,1,0.6666666666666666,0,0,0,1,0
371,15,sympy:17,1,13,0.38461538461538464,1.4127446368638479,0.07692307692307693,5,2,0.13333333333333333,12780,-0.03205128205128205,0.06053523763001967,-0.006410256410256401,0,5,5,1,0.3333333333333333,0,0,0,1,0
371,16,sympy:17,1,13,0.38461538461538464,1.4127446368638479,0.07692307692307693,5,3,0.1875,13804,0.0,0.0,0.0,0,5,5,1,0.5,0,0,0,1,0
372,1,sympy:50,0,1,1.0,-0.0,1.0,1,1,0.0,711,0.0,0.0,0.0,0,0,1,1,1.0,1,0,0,1,1
372,2,sympy:50,0,2,0.5,0.6931471805599453,0.0,2,2,0.0,1480,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,1,0,0,1,1
372,3,sympy:50,0,3,0.3333333333333333,1.0986122886681096,0.0,3,3,0.0,2471,-0.16666666666666669,0.4054651081081643,0.0,0,0,3,0,0.3333333333333333,1,0,0,1,1
372,4,sympy:50,0,4,0.25,1.3862943611198906,0.0,4,4,0.0,3384,-0.08333333333333331,0.287682072451781,0.0,0,0,4,0,0.0,1,0,0,1,1
372,5,sympy:70,0,5,0.4,1.3321790402101223,0.2,4,1,0.0,3939,0.15000000000000002,-0.05411532090976823,0.2,1,1,4,1,0.6666666666666666,0,0,0,1,0
372,6,sympy:70,0,6,0.3333333333333333,1.5607104090414063,0.16666666666666666,5,2,0.0,4545,-0.06666666666666671,0.228531368831284,-0.033333333333333354,0,1,4,1,0.3333333333333333,0,0,0,1,0
372,7,sympy:70,0,7,0.2857142857142857,1.7478680974667573,0.14285714285714285,6,3,0.0,5156,-0.047619047619047616,0.18715768842535097,-0.023809523809523808,0,1,4,1,0.3333333333333333,0,0,0,1,0
372,8,sympy:70,0,8,0.25,1.732867951399863,0.0,6,4,0.0,5621,-0.0357142857142857,-0.01500014606689426,-0.14285714285714285,0,1,4,0,0.0,0,0,0,1,0
372,9,sympy:50,0,9,0.2222222222222222,1.7351264569629226,0.0,6,1,0.0,6202,-0.02777777777777779,0.0022585055630595097,0.0,1,2,4,0,0.3333333333333333,1,0,0,1,1
372,10,sympy:40,0,10,0.3,1.6957425341696346,0.1,6,1,0.0,6630,0.07777777777777778,-0.03938392279328795,0.1,1,3,4,1,0.6666666666666666,1,0,0,1,1
372,11,sympy:40,0,11,0.2727272727272727,1.7201934592198251,0.09090909090909091,6,2,0.0,7185,-0.027272727272727282,0.02445092505019053,-0.009090909090909094,0,3,4,1,0.3333333333333333,1,0,0,1,1
372,12,sympy:70,0,12,0.25,1.704551445267297,0.0,6,1,0.0,7827,-0.022727272727272707,-0.015642013952528178,-0.09090909090909091,1,4,4,0,0.3333333333333333,0,0,0,1,0
372,13,sympy:70,0,13,0.3076923076923077,1.6715952780212544,0.07692307692307693,6,2,0.0,8349,0.05769230769230771,-0.032956167246042556,0.07692307692307693,0,4,4,1,0.6666666666666666,0,0,0,1,0
372,14,sympy:70,0,14,0.2857142857142857,1.6731183626432506,0.07142857142857142,6,3,0.0,8801,-0.02197802197802201,0.0015230846219962402,-0.005494505494505503,0,4,4,1,0.6666666666666666,0,0,0,1,0
372,15,sympy:70,0,15,0.26666666666666666,1.8065071652616693,0.06666666666666667,7,4,0.0,9096,-0.019047619047619035,0.13338880261841868,-0.004761904761904759,0,4,4,1,0.3333333333333333,0,0,0,1,0
372,16,sympy:70,0,16,0.25,1.7868083399845722,0.0,7,5,0.0,9493,-0.016666666666666663,-0.0196988252770971,-0.06666666666666667,0,4,5,0,0.0,0,0,0,1,0
373,1,sympy:2*i + 1,1,1,1.0,-0.0,1.0,1,1,0.0,359,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
373,2,sympy:2*i + 1,1,2,1.0,-0.0,1.0,1,2,0.0,779,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
373,3,sympy:2*i + 1,1,3,1.0,-0.0,1.0,1,3,0.0,1241,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
373,4,sympy:2*i + 1,1,4,1.0,-0.0,1.0,1,4,0.0,1709,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
373,5,sympy:2*i + 1,1,5,1.0,-0.0,1.0,1,5,0.0,2126,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
373,6,sympy:2*i + 1,1,6,1.0,-0.0,1.0,1,6,0.0,2538,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
373,7,sympy:2*i + 1,1,7,1.0,-0.0,1.0,1,7,0.0,3017,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
373,8,sympy:2*i + 1,1,8,1.0,-0.0,1.0,1,8,0.0,3535,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
373,9,sympy:2*i + 1,1,9,1.0,-0.0,1.0,1,9,0.0,3951,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
373,10,sympy:2*i + 1,1,10,1.0,-0.0,1.0,1,10,0.0,4357,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
373,11,sympy:2*i + 1,1,11,1.0,-0.0,1.0,1,11,0.0,4784,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
373,12,sympy:2*i + 1,1,12,1.0,-0.0,1.0,1,12,0.0,5208,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
373,13,sympy:2*i + 1,1,13,1.0,-0.0,1.0,1,13,0.0,5645,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
373,14,sympy:2*i + 1,1,14,1.0,-0.0,1.0,1,14,0.0,6059,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
373,15,sympy:2*i + 1,1,15,1.0,-0.0,1.0,1,15,0.0,6491,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
373,16,sympy:2*i + 1,1,16,1.0,-0.0,1.0,1,16,0.0,6947,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
374,1,sympy:4,1,1,1.0,-0.0,1.0,1,1,0.0,280,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
374,2,sympy:4,1,2,1.0,-0.0,1.0,1,2,0.0,559,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
374,3,sympy:4,1,3,1.0,-0.0,1.0,1,3,0.0,810,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
374,4,sympy:4,1,4,1.0,-0.0,1.0,1,4,0.0,1063,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
374,5,sympy:4,1,5,1.0,-0.0,1.0,1,5,0.0,1319,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
374,6,sympy:4,1,6,1.0,-0.0,1.0,1,6,0.0,1608,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
374,7,sympy:4,1,7,1.0,-0.0,1.0,1,7,0.0,1889,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
374,8,sympy:4,1,8,1.0,-0.0,1.0,1,8,0.0,2142,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
374,9,sympy:4,1,9,1.0,-0.0,1.0,1,9,0.0,2412,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
374,10,sympy:4,1,10,1.0,-0.0,1.0,1,10,0.0,2702,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
374,11,sympy:4,1,11,1.0,-0.0,1.0,1,11,0.0,2951,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
374,12,sympy:4,1,12,1.0,-0.0,1.0,1,12,0.0,3213,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
374,13,sympy:4,1,13,1.0,-0.0,1.0,1,13,0.0,3499,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
374,14,sympy:4,1,14,1.0,-0.0,1.0,1,14,0.0,3839,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
374,15,sympy:4,1,15,1.0,-0.0,1.0,1,15,0.0,4113,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
374,16,sympy:4,1,16,1.0,-0.0,1.0,1,16,0.0,4382,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
375,1,sympy:25,1,1,1.0,-0.0,1.0,1,1,0.0,472,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
375,2,sympy:25,1,2,1.0,-0.0,1.0,1,2,0.0,970,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
375,3,sympy:25,1,3,1.0,-0.0,1.0,1,3,0.0,1518,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
375,4,sympy:25,1,4,1.0,-0.0,1.0,1,4,0.0,1952,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
375,5,sympy:25,1,5,1.0,-0.0,1.0,1,5,0.0,2397,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
375,6,sympy:25,1,6,1.0,-0.0,1.0,1,6,0.0,3102,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
375,7,sympy:25,1,7,1.0,-0.0,1.0,1,7,0.0,3714,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
375,8,sympy:25,1,8,1.0,-0.0,1.0,1,8,0.0,4164,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
375,9,sympy:25,1,9,0.8888888888888888,0.34883209584303193,0.7777777777777778,2,9,0.0,4710,-0.11111111111111116,0.34883209584303193,-0.2222222222222222,0,0,9,7,0.6666666666666666,0,0,0,1,0
375,10,sympy:25,1,10,0.9,0.3250829733914482,0.8,2,10,0.0,5183,0.011111111111111183,-0.023749122451583726,0.022222222222222254,0,0,10,8,0.6666666666666666,0,0,0,1,0
375,11,sympy:25,1,11,0.9090909090909091,0.30463609734923813,0.8181818181818182,2,11,0.0,5810,0.009090909090909038,-0.02044687604221007,0.018181818181818188,0,0,11,9,0.6666666666666666,0,0,0,1,0
375,12,sympy:25,1,12,0.9166666666666666,0.2868359830561607,0.8333333333333334,2,12,0.0,6260,0.007575757575757569,-0.01780011429307743,0.015151515151515138,0,0,12,10,1.0,0,0,0,1,0
375,13,sympy:25,1,13,0.9230769230769231,0.2711893730418441,0.8461538461538461,2,13,0.0,6858,0.0064102564102564985,-0.01564661001431661,0.012820512820512775,0,0,13,11,1.0,0,0,0,1,0
375,14,sympy:25,1,14,0.9285714285714286,0.25731864054383163,0.8571428571428571,2,14,0.0,7440,0.005494505494505475,-0.013870732498012461,0.01098901098901095,0,0,14,12,1.0,0,0,0,1,0
375,15,sympy:25,1,15,0.9333333333333333,0.24493002679463532,0.8666666666666667,2,15,0.0,8012,0.004761904761904745,-0.012388613749196309,0.009523809523809601,0,0,15,13,1.0,0,0,0,1,0
375,16,sympy:25,1,16,0.9375,0.2337916587064593,0.875,2,16,0.0,8445,0.004166666666666652,-0.011138368088176032,0.008333333333333304,0,0,16,14,1.0,0,0,0,1,0
376,1,,0,0,,,,0,0,1.0,1024,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,1
376,2,"sympy:(8, -2)",1,1,1.0,-0.0,1.0,1,1,0.5,2008,1.0,-0.0,1.0,0,0,1,1,1.0,0,0,0,1,0
376,3,"sympy:(8, -2)",1,2,1.0,-0.0,1.0,1,2,0.3333333333333333,2645,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
376,4,"sympy:(8, -2)",1,2,1.0,-0.0,1.0,1,3,0.5,3669,0.0,0.0,0.0,0,0,3,2,1.0,0,0,0,1,0
376,5,"sympy:(8, -2)",1,3,1.0,-0.0,1.0,1,4,0.4,4245,0.0,0.0,0.0,0,0,4,3,1.0,0,0,0,1,0
376,6,"sympy:(8, -2)",1,4,1.0,-0.0,1.0,1,5,0.3333333333333333,5110,0.0,0.0,0.0,0,0,5,4,1.0,0,0,0,1,0
376,7,"sympy:(8, -2)",1,5,1.0,-0.0,1.0,1,6,0.2857142857142857,6126,0.0,0.0,0.0,0,0,6,5,1.0,0,0,0,1,0
376,8,"sympy:(8, -2)",1,6,1.0,-0.0,1.0,1,7,0.25,6837,0.0,0.0,0.0,0,0,7,6,1.0,0,0,0,1,0
376,9,"sympy:(8, -2)",1,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,8,0.2222222222222222,7852,-0.1428571428571429,0.410116318288409,-0.2857142857142857,0,0,8,5,0.6666666666666666,0,0,0,1,0
376,10,"sympy:(8, -2)",1,8,0.875,0.37677016125643675,0.75,2,9,0.2,8657,0.017857142857142905,-0.033346157031972246,0.0357142857142857,0,0,9,6,0.6666666666666666,0,0,0,1,0
376,11,"sympy:(8, -2)",1,9,0.8888888888888888,0.34883209584303193,0.7777777777777778,2,10,0.18181818181818182,9583,0.01388888888888884,-0.027938065413404822,0.02777777777777779,0,0,10,7,0.6666666666666666,0,0,0,1,0
376,12,"sympy:(8, -2)",1,10,0.9,0.3250829733914482,0.8,2,11,0.16666666666666666,10373,0.011111111111111183,-0.023749122451583726,0.022222222222222254,0,0,11,8,1.0,0,0,0,1,0
376,13,"sympy:(8, -2)",1,11,0.9090909090909091,0.30463609734923813,0.8181818181818182,2,12,0.15384615384615385,11376,0.009090909090909038,-0.02044687604221007,0.018181818181818188,0,0,12,9,1.0,0,0,0,1,0
376,14,"sympy:(8, -2)",1,12,0.9166666666666666,0.2868359830561607,0.8333333333333334,2,13,0.14285714285714285,12367,0.007575757575757569,-0.01780011429307743,0.015151515151515138,0,0,13,10,1.0,0,0,0,1,0
376,15,"sympy:(8, -2)",1,13,0.9230769230769231,0.2711893730418441,0.8461538461538461,2,14,0.13333333333333333,13073,0.0064102564102564985,-0.01564661001431661,0.012820512820512775,0,0,14,11,1.0,0,0,0,1,0
376,16,"sympy:(8, -2)",1,14,0.9285714285714286,0.25731864054383163,0.8571428571428571,2,15,0.125,13663,0.005494505494505475,-0.013870732498012461,0.01098901098901095,0,0,15,12,1.0,0,0,0,1,0
377,1,sympy:6,1,1,1.0,-0.0,1.0,1,1,0.0,384,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
377,2,sympy:6,1,2,1.0,-0.0,1.0,1,2,0.0,905,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
377,3,sympy:6,1,3,1.0,-0.0,1.0,1,3,0.0,1258,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
377,4,sympy:6,1,4,1.0,-0.0,1.0,1,4,0.0,1859,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
377,5,sympy:6,1,5,1.0,-0.0,1.0,1,5,0.0,2260,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
377,6,sympy:6,1,6,1.0,-0.0,1.0,1,6,0.0,2819,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
377,7,sympy:6,1,7,1.0,-0.0,1.0,1,7,0.0,3230,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
377,8,sympy:6,1,8,1.0,-0.0,1.0,1,8,0.0,3664,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
377,9,sympy:6,1,9,1.0,-0.0,1.0,1,9,0.0,4112,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
377,10,sympy:6,1,10,0.9,0.3250829733914482,0.8,2,10,0.0,4406,-0.09999999999999998,0.3250829733914482,-0.19999999999999996,0,0,10,8,0.6666666666666666,0,0,0,1,0
377,11,sympy:6,1,11,0.9090909090909091,0.30463609734923813,0.8181818181818182,2,11,0.0,4857,0.009090909090909038,-0.02044687604221007,0.018181818181818188,0,0,11,9,0.6666666666666666,0,0,0,1,0
377,12,sympy:6,1,12,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,12,0.0,5139,-0.07575757575757569,0.1459251115170665,-0.1515151515151516,0,0,12,8,0.3333333333333333,0,0,0,1,0
377,13,sympy:6,1,13,0.8461538461538461,0.4293230219306162,0.6923076923076923,2,13,0.0,5582,0.012820512820512775,-0.021238186935688408,0.02564102564102566,0,0,13,9,0.6666666666666666,0,0,0,1,0
377,14,sympy:6,1,14,0.8571428571428571,0.410116318288409,0.7142857142857143,2,14,0.0,6157,0.01098901098901095,-0.019206703642207223,0.02197802197802201,0,0,14,10,0.6666666666666666,0,0,0,1,0
377,15,sympy:6,1,15,0.8666666666666667,0.39267446722755217,0.7333333333333333,2,15,0.0,6679,0.009523809523809601,-0.017441851060856828,0.01904761904761898,0,0,15,11,1.0,0,0,0,1,0
377,16,sympy:6,1,16,0.875,0.37677016125643675,0.75,2,16,0.0,7211,0.008333333333333304,-0.015904305971115418,0.01666666666666672,0,0,16,12,1.0,0,0,0,1,0
378,1,sympy:3,1,1,1.0,-0.0,1.0,1,1,0.0,606,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
378,2,sympy:3,1,2,0.5,0.6931471805599453,0.0,2,2,0.0,1186,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
378,3,sympy:3,1,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,1818,0.16666666666666663,-0.05663301226513251,0.3333333333333333,0,0,3,1,0.6666666666666666,0,0,0,1,0
378,4,sympy:3,1,4,0.75,0.5623351446188083,0.5,2,4,0.0,2424,0.08333333333333337,-0.07417902367600449,0.16666666666666669,0,0,4,2,0.6666666666666666,0,0,0,1,0
378,5,sympy:3,1,5,0.8,0.5004024235381879,0.6,2,5,0.0,3096,0.050000000000000044,-0.06193272108062042,0.09999999999999998,0,0,5,3,1.0,0,0,0,1,0
378,6,sympy:3,1,5,0.8,0.5004024235381879,0.6,2,6,0.16666666666666666,3573,0.0,0.0,0.0,0,0,6,3,1.0,0,0,0,1,0
378,7,sympy:3,1,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,7,0.14285714285714285,4193,0.033333333333333326,-0.04984121467188324,0.06666666666666665,0,0,7,4,1.0,0,0,0,1,0
378,8,sympy:3,1,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,8,0.125,4791,0.023809523809523725,-0.04044489057789563,0.04761904761904767,0,0,8,5,1.0,0,0,0,1,0
378,9,sympy:3,1,8,0.875,0.37677016125643675,0.75,2,9,0.1111111111111111,5269,0.017857142857142905,-0.033346157031972246,0.0357142857142857,0,0,9,6,1.0,0,0,0,1,0
378,10,sympy:3,1,9,0.8888888888888888,0.34883209584303193,0.7777777777777778,2,10,0.1,5688,0.01388888888888884,-0.027938065413404822,0.02777777777777779,0,0,10,7,1.0,0,0,0,1,0
378,11,sympy:3,1,10,0.8,0.5004024235381879,0.6,2,11,0.09090909090909091,6712,-0.0888888888888888,0.15157032769515594,-0.1777777777777778,0,0,11,6,0.6666666666666666,0,0,0,1,0
378,12,sympy:3,1,11,0.8181818181818182,0.47413931305783735,0.6363636363636364,2,12,0.08333333333333333,7351,0.018181818181818188,-0.026263110480350516,0.036363636363636376,0,0,12,7,0.6666666666666666,0,0,0,1,0
378,13,sympy:3,1,12,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,13,0.07692307692307693,7830,0.015151515151515138,-0.023578104191532723,0.030303030303030276,0,0,13,8,0.6666666666666666,0,0,0,1,0
378,14,sympy:3,1,13,0.7692307692307693,0.5402041423888608,0.5384615384615384,2,14,0.07142857142857142,8379,-0.0641025641025641,0.0896429335225562,-0.1282051282051282,0,0,14,7,0.6666666666666666,0,0,0,1,0
378,15,sympy:3,1,14,0.7857142857142857,0.5195798391305154,0.5714285714285714,2,15,0.06666666666666667,8869,0.016483516483516425,-0.02062430325834541,0.03296703296703296,0,0,15,8,0.6666666666666666,0,0,0,1,0
378,16,sympy:3,1,15,0.7333333333333333,0.5799151714181009,0.4666666666666667,2,16,0.0625,9604,-0.05238095238095242,0.060335332287585475,-0.10476190476190472,0,0,16,7,0.3333333333333333,0,0,0,1,0
379,1,sympy:12,1,1,1.0,-0.0,1.0,1,1,0.0,699,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
379,2,sympy:12,1,2,1.0,-0.0,1.0,1,2,0.0,1443,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
379,3,sympy:12,1,3,1.0,-0.0,1.0,1,3,0.0,2292,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
379,4,sympy:12,1,4,1.0,-0.0,1.0,1,4,0.0,3094,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
379,5,sympy:12,1,5,1.0,-0.0,1.0,1,5,0.0,3779,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
379,6,sympy:12,1,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,4639,-0.16666666666666663,0.45056120886630463,-0.33333333333333337,0,0,6,4,0.6666666666666666,0,0,0,1,0
